Problem Names,-2,-1,False,True,acc
introductory/3003/question.txt,1,0,0,0,0.00
competition/2359/summary.txt,0,0,21,2,8.70
competition/2359/question.txt,1,0,0,0,0.00
interview/1582/summary.txt,0,0,1,0,0.00
interview/1582/question.txt,0,0,1,0,0.00
introductory/4074/summary.txt,1,0,0,0,0.00
introductory/4074/question.txt,1,0,0,0,0.00
introductory/4045/summary.txt,1,0,0,0,0.00
introductory/4045/question.txt,1,0,0,0,0.00
competition/2349/summary.txt,0,0,1,0,0.00
competition/2349/question.txt,0,0,1,0,0.00
introductory/3012/summary.txt,1,0,0,0,0.00
introductory/3012/question.txt,1,0,0,0,0.00
competition/2034/summary.txt,0,0,11,6,35.29
competition/2034/question.txt,0,0,17,0,0.00
competition/2195/summary.txt,0,0,6,1,14.29
competition/2195/question.txt,0,0,2,5,71.43
introductory/4028/summary.txt,1,0,0,0,0.00
introductory/4028/question.txt,1,0,0,0,0.00
competition/2148/summary.txt,0,0,3,7,70.00
competition/2148/question.txt,0,0,2,8,80.00
interview/1335/summary.txt,0,0,0,1,100.00
interview/1335/question.txt,0,0,1,0,0.00
introductory/2618/summary.txt,1,0,0,0,0.00
introductory/2618/question.txt,1,0,0,0,0.00
interview/1409/summary.txt,0,0,0,1,100.00
interview/1409/question.txt,0,0,0,1,100.00
competition/2291/summary.txt,0,2,1,0,0.00
competition/2291/question.txt,0,0,3,0,0.00
competition/2058/summary.txt,0,0,11,4,26.67
competition/2058/question.txt,0,0,13,2,13.33
introductory/4020/summary.txt,1,0,0,0,0.00
introductory/4020/question.txt,1,0,0,0,0.00
interview/1345/summary.txt,0,1,0,0,0.00
interview/1345/question.txt,0,0,1,0,0.00
interview/0028/summary.txt,1,0,0,0,0.00
interview/0028/question.txt,0,0,1,0,0.00
interview/0955/summary.txt,0,0,0,1,100.00
interview/0955/question.txt,0,0,1,0,0.00
introductory/4005/summary.txt,1,0,0,0,0.00
introductory/4005/question.txt,1,0,0,0,0.00
introductory/4042/summary.txt,1,0,0,0,0.00
introductory/4042/question.txt,1,0,0,0,0.00
introductory/4138/summary.txt,1,0,0,0,0.00
introductory/4138/question.txt,1,0,0,0,0.00
interview/0005/summary.txt,0,0,1,0,0.00
interview/0005/question.txt,0,0,1,0,0.00
introductory/3007/summary.txt,1,0,0,0,0.00
introductory/3007/question.txt,1,0,0,0,0.00
competition/2055/summary.txt,0,2,0,13,86.67
competition/2055/question.txt,0,2,0,13,86.67
competition/2017/summary.txt,0,0,17,1,5.56
competition/2017/question.txt,0,0,15,3,16.67
interview/1982/summary.txt,0,0,0,0,
interview/1982/question.txt,0,0,0,0,
competition/2282/summary.txt,0,0,2,1,33.33
competition/2282/question.txt,0,0,2,1,33.33
interview/0443/summary.txt,1,0,0,0,0.00
interview/0443/question.txt,1,0,0,0,0.00
interview/1732/summary.txt,1,0,0,0,0.00
interview/1732/question.txt,1,0,0,0,0.00
introductory/4025/summary.txt,1,0,0,0,0.00
introductory/4025/question.txt,1,0,0,0,0.00
interview/0033/summary.txt,0,1,0,0,0.00
interview/0033/question.txt,0,0,1,0,0.00
competition/2096/summary.txt,0,0,12,0,0.00
competition/2096/question.txt,0,0,11,1,8.33
interview/0017/summary.txt,0,0,0,1,100.00
interview/0017/question.txt,0,0,1,0,0.00
introductory/3030/summary.txt,1,0,0,0,0.00
introductory/3030/question.txt,1,0,0,0,0.00
competition/2255/summary.txt,0,0,2,2,50.00
competition/2255/question.txt,0,0,4,0,0.00
interview/1546/summary.txt,0,0,0,1,100.00
interview/1546/question.txt,0,0,0,1,100.00
introductory/2569/summary.txt,0,0,0,0,
introductory/2569/question.txt,0,0,0,0,
interview/1056/summary.txt,0,0,0,1,100.00
interview/1056/question.txt,0,0,0,1,100.00
interview/0022/summary.txt,0,1,0,0,0.00
interview/0022/question.txt,0,0,1,0,0.00
competition/2265/summary.txt,0,0,2,2,50.00
competition/2265/question.txt,0,4,0,0,0.00
interview/1415/summary.txt,0,0,0,1,100.00
interview/1415/question.txt,0,0,0,1,100.00
interview/1908/summary.txt,0,0,0,0,
interview/1908/question.txt,0,0,0,0,
introductory/4066/summary.txt,1,0,0,0,0.00
introductory/4066/question.txt,0,0,0,0,
introductory/4114/summary.txt,1,0,0,0,0.00
introductory/4114/question.txt,1,0,0,0,0.00
competition/2164/summary.txt,0,0,8,1,11.11
competition/2164/question.txt,0,0,8,1,11.11
introductory/4110/summary.txt,1,0,0,0,0.00
introductory/4110/question.txt,1,0,0,0,0.00
introductory/3040/summary.txt,1,0,0,0,0.00
introductory/3040/question.txt,1,0,0,0,0.00
interview/1944/summary.txt,0,0,0,0,
interview/1944/question.txt,0,0,0,0,
introductory/4011/summary.txt,1,0,0,0,0.00
introductory/4011/question.txt,1,0,0,0,0.00
competition/2237/summary.txt,0,0,5,0,0.00
competition/2237/question.txt,0,0,3,2,40.00
introductory/3036/summary.txt,1,0,0,0,0.00
introductory/3036/question.txt,1,0,0,0,0.00
competition/2289/summary.txt,1,0,0,0,0.00
competition/2289/question.txt,1,0,0,0,0.00
interview/1218/summary.txt,0,0,0,1,100.00
interview/1218/question.txt,0,0,1,0,0.00
introductory/3015/summary.txt,1,0,0,0,0.00
introductory/3015/question.txt,1,0,0,0,0.00
introductory/3026/summary.txt,1,0,0,0,0.00
introductory/3026/question.txt,1,0,0,0,0.00
interview/1462/summary.txt,0,0,0,1,100.00
interview/1462/question.txt,0,0,0,1,100.00
competition/2112/summary.txt,0,11,0,0,0.00
competition/2112/question.txt,0,0,11,0,0.00
introductory/4081/summary.txt,1,0,0,0,0.00
introductory/4081/question.txt,1,0,0,0,0.00
introductory/4087/summary.txt,1,0,0,0,0.00
introductory/4087/question.txt,1,0,0,0,0.00
introductory/4014/summary.txt,1,0,0,0,0.00
introductory/4014/question.txt,1,0,0,0,0.00
interview/1442/summary.txt,0,0,1,0,0.00
interview/1442/question.txt,0,0,1,0,0.00
introductory/4120/summary.txt,1,0,0,0,0.00
introductory/4120/question.txt,1,0,0,0,0.00
introductory/4007/summary.txt,1,0,0,0,0.00
introductory/4007/question.txt,1,0,0,0,0.00
competition/2226/summary.txt,0,0,4,1,20.00
competition/2226/question.txt,0,0,4,1,20.00
introductory/4168/summary.txt,1,0,0,0,0.00
introductory/4168/question.txt,1,0,0,0,0.00
introductory/4018/summary.txt,1,0,0,0,0.00
introductory/4018/question.txt,1,0,0,0,0.00
introductory/2537/summary.txt,1,0,0,0,0.00
introductory/2537/question.txt,1,0,0,0,0.00
introductory/3020/summary.txt,1,0,0,0,0.00
introductory/3020/question.txt,1,0,0,0,0.00
competition/2360/summary.txt,0,0,0,0,
competition/2360/question.txt,1,0,0,0,0.00
interview/1598/summary.txt,0,0,1,0,0.00
interview/1598/question.txt,0,0,0,1,100.00
interview/0351/summary.txt,1,0,0,0,0.00
interview/0351/question.txt,1,0,0,0,0.00
interview/1372/summary.txt,0,1,0,0,0.00
interview/1372/question.txt,0,0,0,1,100.00
competition/2010/summary.txt,0,0,15,3,16.67
competition/2010/question.txt,0,0,10,8,44.44
competition/2308/summary.txt,0,1,1,0,0.00
competition/2308/question.txt,0,2,0,0,0.00
competition/2198/summary.txt,0,0,6,1,14.29
competition/2198/question.txt,0,0,6,1,14.29
introductory/4016/summary.txt,1,0,0,0,0.00
introductory/4016/question.txt,1,0,0,0,0.00
interview/1231/summary.txt,0,0,0,1,100.00
interview/1231/question.txt,0,0,0,1,100.00
introductory/4174/summary.txt,1,0,0,0,0.00
introductory/4174/question.txt,0,0,0,0,
introductory/4036/summary.txt,1,0,0,0,0.00
introductory/4036/question.txt,1,0,0,0,0.00
interview/1379/summary.txt,0,0,1,0,0.00
interview/1379/question.txt,0,0,0,1,100.00
introductory/4148/summary.txt,1,0,0,0,0.00
introductory/4148/question.txt,1,0,0,0,0.00
interview/0024/summary.txt,0,0,1,0,0.00
interview/0024/question.txt,0,0,1,0,0.00
interview/0015/summary.txt,0,0,1,0,0.00
interview/0015/question.txt,0,0,1,0,0.00
introductory/4064/summary.txt,1,0,0,0,0.00
introductory/4064/question.txt,1,0,0,0,0.00
introductory/3034/summary.txt,1,0,0,0,0.00
introductory/3034/question.txt,1,0,0,0,0.00
interview/1312/summary.txt,0,0,1,0,0.00
interview/1312/question.txt,0,0,1,0,0.00
interview/1538/summary.txt,0,0,0,1,100.00
interview/1538/question.txt,0,0,0,1,100.00
competition/2044/summary.txt,0,0,16,0,0.00
competition/2044/question.txt,0,16,0,0,0.00
interview/1948/summary.txt,0,0,0,0,
interview/1948/question.txt,0,0,0,0,
introductory/3035/summary.txt,1,0,0,0,0.00
introductory/3035/question.txt,1,0,0,0,0.00
interview/1398/summary.txt,0,0,0,1,100.00
interview/1398/question.txt,0,0,1,0,0.00
interview/0029/summary.txt,0,0,1,0,0.00
interview/0029/question.txt,0,0,1,0,0.00
introductory/2508/summary.txt,1,0,0,0,0.00
introductory/2508/question.txt,1,0,0,0,0.00
competition/2158/summary.txt,0,0,9,1,10.00
competition/2158/question.txt,0,0,6,4,40.00
interview/0335/summary.txt,0,0,0,0,
interview/0335/question.txt,1,0,0,0,0.00
competition/2063/summary.txt,0,0,8,6,42.86
competition/2063/question.txt,0,0,14,0,0.00
introductory/4113/summary.txt,1,0,0,0,0.00
introductory/4113/question.txt,1,0,0,0,0.00
interview/1243/summary.txt,0,0,0,1,100.00
interview/1243/question.txt,0,0,0,1,100.00
interview/1443/summary.txt,0,1,0,0,0.00
interview/1443/question.txt,0,1,0,0,0.00
interview/1606/summary.txt,0,62,4,27,29.03
interview/1606/question.txt,0,62,4,27,29.03
competition/2312/summary.txt,0,0,1,1,50.00
competition/2312/question.txt,0,0,1,1,50.00
competition/2201/summary.txt,0,0,6,1,14.29
competition/2201/question.txt,0,0,6,1,14.29
interview/1154/summary.txt,0,0,0,1,100.00
interview/1154/question.txt,0,0,0,1,100.00
introductory/4051/summary.txt,1,0,0,0,0.00
introductory/4051/question.txt,1,0,0,0,0.00
interview/0205/summary.txt,0,0,0,0,
interview/0205/question.txt,1,0,0,0,0.00
interview/1580/summary.txt,0,0,1,0,0.00
interview/1580/question.txt,0,0,1,0,0.00
interview/1156/summary.txt,0,0,0,1,100.00
interview/1156/question.txt,0,0,0,1,100.00
interview/0023/summary.txt,0,0,1,0,0.00
interview/0023/question.txt,0,0,1,0,0.00
interview/0018/summary.txt,0,0,1,0,0.00
interview/0018/question.txt,0,0,1,0,0.00
competition/2005/summary.txt,0,0,9,10,52.63
competition/2005/question.txt,0,0,9,10,52.63
introductory/4034/summary.txt,1,0,0,0,0.00
introductory/4034/question.txt,1,0,0,0,0.00
interview/1352/summary.txt,0,0,0,1,100.00
interview/1352/question.txt,0,0,0,1,100.00
competition/2143/summary.txt,0,0,8,2,20.00
competition/2143/question.txt,0,0,7,3,30.00
introductory/3001/summary.txt,1,0,0,0,0.00
introductory/3001/question.txt,1,0,0,0,0.00
interview/1534/summary.txt,0,0,1,0,0.00
interview/1534/question.txt,0,0,1,0,0.00
introductory/4006/summary.txt,1,0,0,0,0.00
introductory/4006/question.txt,1,0,0,0,0.00
competition/2355/summary.txt,0,17,13,0,0.00
competition/2355/question.txt,0,17,13,0,0.00
introductory/4049/summary.txt,1,0,0,0,0.00
introductory/4049/question.txt,1,0,0,0,0.00
interview/0083/summary.txt,0,1,0,0,0.00
interview/0083/question.txt,0,0,1,0,0.00
introductory/4117/summary.txt,1,0,0,0,0.00
introductory/4117/question.txt,1,0,0,0,0.00
interview/0160/summary.txt,1,0,0,0,0.00
interview/0160/question.txt,1,0,0,0,0.00
competition/2004/summary.txt,0,0,19,0,0.00
competition/2004/question.txt,0,0,12,7,36.84
interview/1069/summary.txt,0,0,0,1,100.00
interview/1069/question.txt,0,0,0,1,100.00
interview/1867/summary.txt,0,0,0,0,
interview/1867/question.txt,0,0,0,0,
introductory/4108/summary.txt,1,0,0,0,0.00
introductory/4108/question.txt,1,0,0,0,0.00
interview/0757/summary.txt,0,0,1,0,0.00
interview/0757/question.txt,0,0,0,1,100.00
interview/1859/summary.txt,0,0,0,0,
interview/1859/question.txt,0,0,0,0,
competition/2046/summary.txt,0,16,0,0,0.00
competition/2046/question.txt,0,16,0,0,0.00
introductory/2451/summary.txt,1,0,0,0,0.00
introductory/2451/question.txt,1,0,0,0,0.00
competition/2276/summary.txt,0,0,1,2,66.67
competition/2276/question.txt,0,0,1,2,66.67
competition/2032/summary.txt,0,0,14,3,17.65
competition/2032/question.txt,0,0,14,3,17.65
competition/2200/summary.txt,0,0,0,7,100.00
competition/2200/question.txt,0,0,0,7,100.00
interview/1401/summary.txt,0,0,0,1,100.00
interview/1401/question.txt,0,0,0,1,100.00
introductory/3009/summary.txt,1,0,0,0,0.00
introductory/3009/question.txt,1,0,0,0,0.00
interview/0829/summary.txt,0,0,1,0,0.00
interview/0829/question.txt,0,0,1,0,0.00
introductory/3024/summary.txt,1,0,0,0,0.00
introductory/3024/question.txt,1,0,0,0,0.00
competition/2059/summary.txt,0,0,14,1,6.67
competition/2059/question.txt,0,0,14,1,6.67
competition/2169/summary.txt,0,0,0,9,100.00
competition/2169/question.txt,0,0,0,9,100.00
introductory/3031/summary.txt,1,0,0,0,0.00
introductory/3031/question.txt,1,0,0,0,0.00

Total Accuracy: 19.56%
Strict Accuracy: 10.92%

Accuracy when grouped by original and summary.
Problem Names,-2,-1,False,True,acc,strict acc
question,181,249,785,305,20.07,10.57
summary,178,277,826,302,19.08,11.26

Accuracy when grouped by difficulty.
Problem Names,-2,-1,False,True,acc,strict acc
competition-question,14,178,714,237,20.73,4.13
competition-summary,9,200,767,230,19.07,3.31
interview-question,20,67,68,67,30.18,26.14
interview-summary,20,74,55,71,32.27,28.76
introductory-question,147,4,3,1,0.65,0.62
introductory-summary,149,3,4,1,0.64,0.62

Accuracy when grouped by the test/train split.
Problem Names,-2,-1,False,True,acc,strict acc
train-question,181,249,785,305,20.07,10.57
train-summary,178,277,826,302,19.08,11.26

Problems that performed better
Problem Names,-2=>-1,-2=>False,-2=>True,-1=>False,-1=>True,False=>True
interview/1534,0,0,0,0,0,0
introductory/4010,0,0,0,0,0,0
competition/2190,0,0,0,0,0,2
interview/1472,0,0,0,0,0,0
introductory/4006,0,0,0,0,0,0
interview/1377,0,1,0,0,0,0
competition/2191,0,0,0,0,0,6
competition/2073,0,0,0,0,0,0
interview/1403,0,0,0,0,1,0
introductory/2399,0,0,0,0,0,0
introductory/4036,0,0,0,0,0,0
interview/1580,0,0,0,0,0,0
competition/2251,0,0,0,0,0,0
introductory/3019,0,0,0,0,0,0
introductory/4135,0,0,0,0,0,0
introductory/2450,0,0,0,0,0,0
introductory/2508,0,0,0,0,0,0
competition/2149,0,0,0,0,0,0
competition/2259,0,0,0,0,0,0
interview/0005,0,0,0,0,0,0
competition/2312,0,0,0,0,0,0
introductory/3023,0,0,0,0,0,0
interview/0010,0,0,0,0,0,0
competition/2035,0,0,0,0,0,0
introductory/4021,0,0,0,0,0,0
interview/1448,0,1,0,0,0,0
competition/2289,0,0,0,0,0,0
introductory/4024,0,0,0,0,0,0
introductory/3013,0,0,0,0,0,0
introductory/2537,0,0,0,0,0,0
competition/2032,0,0,0,0,0,0
introductory/3031,0,0,0,0,0,0
interview/1398,0,0,0,0,0,1
competition/2063,0,0,0,0,0,6
interview/0358,0,0,0,0,0,0
introductory/4158,0,0,0,0,0,0
interview/1922,0,0,0,0,0,0
interview/1352,0,0,0,0,0,0
interview/1871,0,0,0,0,0,0
competition/2069,0,0,0,0,0,0
competition/2061,0,0,0,0,0,0
introductory/4048,0,0,0,0,0,0
competition/2345,0,0,0,0,0,0
interview/0123,0,0,0,0,0,0
interview/1416,0,0,0,0,0,0
competition/2075,0,0,0,0,0,5
introductory/3009,0,0,0,0,0,0
competition/2000,0,0,0,3,16,0
introductory/4045,0,0,0,0,0,0
interview/0022,0,0,0,0,0,0
competition/2271,0,2,2,0,0,0
interview/0003,0,0,0,0,0,0
competition/2096,0,0,0,0,0,0
introductory/4090,0,0,0,0,0,0
introductory/4108,0,0,0,0,0,0
competition/2200,0,0,0,0,0,0
interview/1310,0,0,0,0,0,0
introductory/4074,0,0,0,0,0,0
introductory/3014,0,0,0,0,0,0
competition/2346,0,0,0,0,0,0
introductory/4013,0,0,0,0,0,0
interview/1430,0,0,0,0,0,0
interview/1109,0,0,0,0,0,0
introductory/4110,0,0,0,0,0,0
introductory/3035,0,0,0,0,0,0
competition/2030,0,0,0,0,0,0
competition/2285,0,0,0,3,0,0
introductory/4126,0,0,0,0,0,0
interview/1933,0,0,0,0,0,0
introductory/4063,0,0,0,0,0,0
interview/0367,0,0,0,0,0,0
competition/2033,0,0,0,0,0,0
interview/1375,0,0,0,0,0,0
interview/1063,0,0,0,0,0,0
interview/1243,0,0,0,0,0,0
introductory/4076,0,0,0,0,0,0
introductory/4022,0,0,0,0,0,0
introductory/4148,0,0,0,0,0,0
interview/1181,0,0,0,0,0,0
interview/1875,0,0,0,0,0,0
introductory/4034,0,0,0,0,0,0
interview/1218,0,0,0,0,0,1
interview/1578,0,0,0,0,0,0
introductory/3027,0,0,0,0,0,0
introductory/4120,0,0,0,0,0,0
introductory/4080,0,0,0,0,0,0
competition/2238,0,0,0,0,0,0
introductory/4102,0,0,0,0,0,0
competition/2056,0,0,0,0,0,2
interview/1357,0,0,0,0,0,0
interview/1446,0,0,0,0,0,0
competition/2308,0,0,0,1,0,0
competition/2270,0,0,0,0,0,0
competition/2276,0,0,0,0,0,0
competition/2148,0,0,0,0,0,1
competition/2112,0,0,0,0,0,0
introductory/4137,0,0,0,0,0,0
introductory/3007,0,0,0,0,0,0
interview/1443,0,0,0,0,0,0
interview/1892,0,0,0,0,0,0
introductory/4122,0,0,0,0,0,0
competition/2062,0,0,0,0,0,0
competition/2115,0,0,0,0,0,0
competition/2353,0,0,0,0,0,0
interview/1239,0,0,0,0,0,0
interview/1474,0,0,0,0,0,0
interview/0032,0,0,0,0,0,0
interview/0098,0,0,0,0,0,0
interview/0955,0,0,0,0,0,1
competition/2058,0,0,0,0,0,2
interview/0493,0,0,0,0,0,0
interview/0018,0,0,0,0,0,0
competition/2202,0,0,0,0,0,2
introductory/3003,0,0,0,0,0,0
competition/2275,0,0,0,0,0,0
introductory/3033,0,0,0,0,0,0
introductory/4096,0,0,0,0,0,0
interview/1335,0,0,0,0,0,1
interview/0757,0,0,0,0,0,0
interview/1069,0,0,0,0,0,0
interview/1950,0,0,0,0,0,0
introductory/4018,0,0,0,0,0,0
interview/1125,0,0,0,0,0,0
introductory/3016,0,0,0,0,0,0
interview/0203,0,0,0,0,0,0
competition/2055,0,0,0,0,0,0
introductory/4069,0,0,0,0,0,0
competition/2039,0,0,0,0,0,0
competition/2013,0,0,0,0,0,0
interview/0033,0,0,0,0,0,0
introductory/4001,0,0,0,0,0,0
introductory/2569,0,0,0,0,0,0
introductory/4053,0,0,0,0,0,0
introductory/4035,0,0,0,0,0,0
competition/2022,0,0,0,0,0,0
interview/0030,0,0,0,0,0,0
introductory/4044,0,0,0,0,0,0
introductory/4007,0,0,0,0,0,0
competition/2044,0,0,0,16,0,0
competition/2017,0,0,0,0,0,1
interview/1944,0,0,0,0,0,0
introductory/4011,0,0,0,0,0,0
introductory/4029,0,0,0,0,0,0
introductory/4114,0,0,0,0,0,0
interview/0017,0,0,0,0,0,1
interview/0036,0,0,0,0,0,0
competition/2195,0,0,0,0,0,0
interview/0205,0,0,0,0,0,0
interview/1312,0,0,0,0,0,0
introductory/4047,0,0,0,0,0,0
introductory/3032,0,0,0,0,0,0
introductory/4042,0,0,0,0,0,0
competition/2355,0,0,0,0,0,0
introductory/4062,0,0,0,0,0,0
interview/1598,0,0,0,0,0,0
introductory/4083,0,0,0,0,0,0
competition/2236,0,0,0,0,0,0
competition/2226,0,0,0,0,0,0
introductory/4174,0,0,0,0,0,0
introductory/4138,0,0,0,0,0,0
interview/0028,0,0,0,0,0,0
competition/2309,0,0,0,0,0,0
competition/2151,0,0,0,0,0,0
interview/1156,0,0,0,0,0,0
interview/1349,0,0,0,0,0,0
interview/1053,0,0,0,0,0,0
interview/0048,0,0,0,0,0,0
competition/2237,0,0,0,0,0,0
introductory/4059,0,0,0,0,0,0
interview/1154,0,0,0,0,0,0
competition/2012,0,8,10,0,0,0
interview/1502,0,0,0,0,0,0
competition/2279,0,0,0,0,0,0
competition/2294,0,0,0,0,0,0
competition/2074,0,0,0,0,0,0
interview/1410,0,0,0,1,0,0
introductory/4164,0,0,0,0,0,0
interview/1059,0,0,0,0,0,0
introductory/4057,0,0,0,0,0,0
competition/2088,0,0,0,11,2,0
introductory/4101,0,0,0,0,0,0
competition/2164,0,0,0,0,0,1
competition/2171,0,0,0,0,0,0
interview/0008,0,0,0,0,0,0
interview/1489,0,0,0,0,0,0
interview/0083,0,0,0,0,0,0
competition/2077,0,0,0,0,0,2
introductory/3018,0,0,0,0,0,0
introductory/4072,0,0,0,0,0,0
interview/0012,0,0,0,0,0,0
introductory/4020,0,0,0,0,0,0
introductory/2618,0,0,0,0,0,0
competition/2255,0,0,0,0,0,2
interview/1959,0,0,0,0,0,0
competition/2169,0,0,0,0,0,0
introductory/3029,0,0,0,0,0,0
interview/0829,0,0,0,0,0,0
interview/0335,0,0,0,0,0,0
introductory/3039,0,0,0,0,0,0
introductory/4009,0,0,0,0,0,0
competition/2158,0,0,0,0,0,0
introductory/2372,0,0,0,0,0,0
introductory/4025,0,0,0,0,0,0
interview/0014,0,0,0,0,0,1
interview/0569,0,0,0,0,0,0
introductory/4078,0,0,0,0,0,0
interview/1401,0,0,0,0,0,0
competition/2306,0,0,0,0,0,0
introductory/3008,0,0,0,0,0,0
introductory/4052,0,0,0,0,0,0
interview/0050,0,0,0,0,0,0
interview/1799,0,0,0,0,0,0
competition/2024,0,0,0,0,0,0
interview/1908,0,0,0,0,0,0
competition/2258,0,0,0,0,0,0
interview/1366,0,0,0,0,0,0
competition/2272,0,0,0,0,0,0
interview/1924,0,0,0,0,0,0
interview/1606,0,0,0,0,0,0
interview/1990,0,0,0,0,0,0
competition/2053,0,0,0,0,0,0
competition/2344,1,0,0,0,0,0
interview/0160,0,0,0,0,0,0
introductory/4055,0,0,0,0,0,0
interview/1380,0,0,0,0,0,1
introductory/3010,0,0,0,0,0,0
interview/0024,0,0,0,0,0,0
interview/1693,0,0,0,0,0,0
introductory/4064,0,0,0,0,0,0
interview/0443,0,0,0,0,0,0
interview/1049,0,0,0,0,0,0
interview/0019,0,1,0,0,0,0
introductory/4112,0,0,0,0,0,0
introductory/4066,0,0,0,0,0,0
competition/2293,0,0,0,0,0,0
interview/1044,0,0,0,0,0,0
introductory/2367,0,0,0,0,0,0
competition/2204,0,0,0,0,0,0
introductory/3040,0,0,0,0,0,0
competition/2350,0,0,0,0,0,0
introductory/4014,0,0,0,0,0,0
interview/1861,0,0,0,0,0,0
competition/2040,0,0,0,0,0,0
competition/2187,0,0,0,0,0,0
interview/1056,0,0,0,0,0,0
introductory/3030,0,0,0,0,0,0
interview/1538,0,0,0,0,0,0
introductory/4117,0,0,0,0,0,0
interview/1236,0,0,0,0,0,0
introductory/4003,0,0,0,0,0,0
introductory/3020,0,0,0,0,0,0
introductory/3012,0,0,0,0,0,0
interview/0342,0,0,0,0,0,0
interview/0002,0,0,0,0,0,0
introductory/2451,0,0,0,0,0,0
interview/1087,0,0,0,0,0,0
introductory/4171,0,0,0,0,0,0
introductory/3011,0,0,0,0,0,0
competition/2009,0,0,0,0,0,0
interview/0051,0,0,0,0,0,0
interview/1491,0,0,0,0,0,0
interview/1356,0,0,0,0,0,0
interview/1732,0,0,0,0,0,0
interview/1546,0,0,0,0,0,0
competition/2356,0,50,0,0,0,0
introductory/2363,0,0,0,0,0,0
introductory/3021,0,0,0,0,0,0
introductory/4067,0,0,0,0,0,0
introductory/2533,0,0,0,0,0,0
competition/2005,0,0,0,0,0,0
interview/1458,0,0,0,0,0,0
interview/1948,0,0,0,0,0,0
interview/0029,0,0,0,0,0,0
interview/1369,0,0,0,0,0,0
introductory/4099,0,0,0,0,0,0
introductory/3038,0,0,0,0,0,0
interview/1372,0,0,0,0,0,0
introductory/4159,0,0,0,0,0,0
introductory/2368,0,0,0,1,0,0
introductory/4023,0,0,0,0,0,0
interview/1345,0,0,0,0,0,0
competition/2211,0,0,0,0,0,0
introductory/3022,0,0,0,0,0,0
introductory/3002,0,0,0,0,0,0
introductory/4081,0,0,0,0,0,0
introductory/3017,0,0,0,0,0,0
introductory/4172,0,0,0,0,0,0
competition/2263,0,4,0,0,0,0
competition/2357,0,0,0,0,0,0
introductory/3433,0,0,0,0,0,0
interview/0027,0,0,0,0,0,0
interview/0702,0,0,0,0,0,0
interview/1231,0,0,0,0,0,0
introductory/2607,0,0,0,0,0,0
competition/2059,0,0,0,0,0,0
competition/2011,0,0,0,0,0,0
competition/2342,0,0,0,0,0,0
interview/1867,0,0,0,0,0,0
introductory/4039,0,0,0,0,0,0
interview/0015,0,0,0,0,0,0
introductory/2479,0,0,0,0,0,0
interview/1934,0,0,0,0,0,0
introductory/3940,0,0,0,0,0,0
introductory/4038,0,0,0,0,0,0
interview/0007,0,0,0,0,0,0
interview/1313,0,0,0,0,0,0
competition/2343,0,0,0,0,0,0
interview/1392,0,0,0,0,0,1
interview/1926,0,0,0,0,0,0
interview/1742,0,0,0,0,0,0
interview/1540,0,0,0,0,0,0
competition/2198,0,0,0,0,0,0
introductory/4098,0,0,0,0,0,0
interview/1952,0,0,0,0,0,0
introductory/4049,0,0,0,0,0,0
interview/0023,0,0,0,0,0,0
interview/1112,0,0,0,0,0,0
interview/1389,0,0,0,0,0,0
interview/0053,0,0,0,0,0,0
introductory/4087,0,0,0,0,0,0
interview/0351,0,0,0,0,0,0
introductory/4153,0,0,0,0,0,0
introductory/4016,0,0,0,0,0,0
competition/2262,0,2,2,0,0,0
interview/1591,0,0,0,0,0,0
competition/2248,0,0,0,0,0,0
interview/0031,0,0,0,0,0,0
competition/2001,0,0,0,0,0,0
competition/2212,0,0,0,0,0,0
competition/2296,0,0,0,0,0,1
competition/2091,0,0,0,0,0,1
competition/2286,0,0,0,0,0,0
introductory/4168,0,0,0,0,0,0
introductory/3025,0,0,0,0,0,0
competition/2071,0,0,0,0,0,0
introductory/3005,0,0,0,0,0,0
interview/1852,0,0,0,0,0,0
interview/1409,0,0,0,0,0,0
introductory/4073,0,0,0,0,0,0
introductory/2361,0,0,0,0,0,0
introductory/3004,0,0,0,0,0,0
interview/1131,0,0,0,0,0,1
competition/2360,0,0,0,0,0,0
introductory/4170,0,0,0,0,0,0
competition/2349,0,0,0,0,0,0
competition/2265,0,0,0,2,2,0
competition/2021,0,0,0,0,0,0
introductory/4109,0,0,0,0,0,0
competition/2057,0,0,0,0,0,1
introductory/4030,0,0,0,0,0,0
competition/2291,0,0,0,0,0,0
introductory/2510,0,0,0,0,0,0
competition/2210,0,0,0,0,0,0
competition/2143,0,0,0,0,0,0
introductory/4115,0,0,0,0,0,0
introductory/3037,0,0,0,0,0,0
introductory/3028,0,0,0,0,0,0
competition/2076,0,0,0,0,0,0
introductory/4040,0,0,0,0,0,0
interview/0990,0,0,0,0,0,0
competition/2085,0,0,0,0,0,0
interview/1468,0,0,0,0,0,0
introductory/3024,0,0,0,0,0,0
introductory/4008,0,0,0,0,0,0
introductory/4051,0,0,0,0,0,0
introductory/4000,0,0,0,0,0,0
introductory/4004,0,0,0,0,0,0
interview/1442,0,0,0,0,0,0
introductory/3034,0,0,0,0,0,0
interview/1859,0,0,0,0,0,0
introductory/4113,0,0,0,0,0,0
competition/2046,0,0,0,0,0,0
competition/2197,0,0,0,0,0,0
interview/1411,0,1,0,0,0,0
interview/1593,0,0,0,0,0,0
introductory/3001,0,0,0,0,0,0
